입찰공고일시,입찰공고번호,입찰공고차수,재공고여부,등록유형명,공고종류명,국제입찰여부,참조번호,입찰공고명,공고기관명,수요기관명,입찰방식명,계약체결방법명,집행관명,입찰참가자격등록마감일시,공동수급협정서접수방식,공동수급협정마감일시,공동수급업체지역제한여부,입찰개시일시,입찰마감일시,개찰일시,공고규격서URL1,공고규격서URL2,공고규격서URL3,공고규격서URL4,공고규격서URL5,공고규격서URL6,공고규격서URL7,공고규격파일명1,공고규격파일명2,공고규격파일명3,공고규격파일명4,공고규격파일명5,공고규격파일명6,공고규격파일명7,재입찰허용여부,물품분류제한여부,제조여부,예정가격결정방법명,총예가건수,추첨예가건수,배정예산금액,추정가격,개찰장소,입찰공고상세URL,채권자명,세부품명,물품규격명,물품수량,물품단위,물품단가,납품기한일시,납품일수,인도조건명,공동수급방식명,지사투찰허용여부,지명경쟁여부,예비가격재작성방법명,실적신청서접수방법명,실적신청서접수일시,발주계획통합번호,낙찰하한율,등록일시,사전규격등록번호,정보화사업여부,낙찰방법명,변경일시,변경공고사유,재입찰개찰일시,입찰분류아이디,[기초금액]기초금액,[기초금액]기초금액공개일시,[기초금액]예비가격범위시작률,[기초금액]예비가격범위종료율,[기초금액]비고1,[기초금액]가용금액,[기초금액]입력일시,[구매대상물품]물품순번,[구매대상물품]물품분류번호,[구매대상물품]품명,[구매대상물품]수량,[구매대상물품]단위,[구매대상물품]단가,[구매대상물품]납품장소,[구매대상물품]공고게시일시
2020-09-24 19:44:03,20200926569,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2020-5196호,별내선 5공구 전기공사 관급자재(조명기구),경기도청 북부청사,경기도청 북부청사,전자입찰,지명(총액),홍세진,2020-10-07 18:00:00,공고서참조,,N,2020-09-28 09:00:00,2020-10-08 15:00:00,2020-10-08 16:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200926569::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200926569::00::2::2,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200926569::00::2::3,,,,,20200926569-00_1600943310886_지명입찰공고문(조명기구).hwp,20200926569-00_1600943310886_내역서(조명기구).xlsx,20200926569-00_1600943310886_자재구매시방서_전기분야.pdf,,,,,N,,Y,복수예가,15,4,245872000,223520000,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200926569&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,LED실내조명등,규격서 참조,2386,개,,,540,납품장소 하차도,공동수급불허,,Y,,,,1-3-2020-ZY00267-000049,87.945,2020-09-24 19:44:03,903394,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 10억미만 고시금액 이상),,,,1,245872000,2020-09-24 19:44:40,-3,+3,,,2020-09-24 19:44:40,1,39112102,LED실내조명등,2386,개,,경기도 남양주시 다산1동 별내선 5공구 현장,2020-09-24 19:44:03
2020-09-24 19:05:48,20200926552,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2020-5195호,별내선 5공구 전기공사 관급자재(분전반),경기도청 북부청사,경기도청 북부청사,전자입찰,지명(총액),홍세진,2020-10-07 18:00:00,공고서참조,,N,2020-09-28 09:00:00,2020-10-08 15:00:00,2020-10-08 16:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200926552::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200926552::00::2::2,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200926552::00::2::3,,,,,20200926552-00_1600941403654_지명입찰공고문(분전반).hwp,20200926552-00_1600941403674_내역서(분전반).xlsx,20200926552-00_1600941403694_자재구매시방서_전기분야.pdf,,,,,N,,Y,복수예가,15,4,85114360,77376690,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200926552&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,분전반,규격서 참조,47,면,,,540,납품장소 하차도,공동수급불허,,Y,,,,1-3-2020-ZY00267-000048,87.945,2020-09-24 19:05:48,903392,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 고시금액 미만),,,,1,85114360,2020-09-24 19:06:28,-3,+3,,,2020-09-24 19:06:28,1,39121101,분전반,47,면,,경기도 남양주시 다산1동 별내선 5공구 현장,2020-09-24 19:05:48
2020-09-24 17:44:26,20200922426,01,N,조달청 또는 나라장터 자체 공고건,취소,N,경기도 입찰공고 제2020-5194호,별내선 5공구 전기공사 관급자재(수배전반),경기도청 북부청사,경기도청 북부청사,전자입찰,일반(총액),홍세진,2020-09-27 18:00:00,공고서참조,,N,2020-09-23 09:00:00,2020-09-28 15:00:00,2020-09-28 16:00:00,,,,,,,,,,,,,,,N,,Y,복수예가,15,4,930910880,846282618,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200922426&bidseq=01&releaseYn=Y&taskClCd=1,경기도지사,폐쇄형배전반,규격서 참조,36,면,,,540,현장설치도,공동수급불허,,N,,,,1-3-2020-ZY00267-000047,87.945,2020-09-24 17:44:26,903390,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 10억미만 고시금액 이상),,실적평가 기준 일부 불명확하여 취소,,,,,,,,,,1,39121103,배전반,36,면,,경기도 남양주시 다산1동 별내선 5공구 현장,2020-09-24 17:44:26
2020-09-24 17:44:26,20200922426,01,N,조달청 또는 나라장터 자체 공고건,취소,N,경기도 입찰공고 제2020-5194호,별내선 5공구 전기공사 관급자재(수배전반),경기도청 북부청사,경기도청 북부청사,전자입찰,일반(총액),홍세진,2020-09-27 18:00:00,공고서참조,,N,2020-09-23 09:00:00,2020-09-28 15:00:00,2020-09-28 16:00:00,,,,,,,,,,,,,,,N,,Y,복수예가,15,4,930910880,846282618,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200922426&bidseq=01&releaseYn=Y&taskClCd=1,경기도지사,폐쇄형배전반,규격서 참조,36,면,,,540,현장설치도,공동수급불허,,N,,,,1-3-2020-ZY00267-000047,87.945,2020-09-24 17:44:26,903390,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 10억미만 고시금액 이상),,실적평가 기준 일부 불명확하여 취소,,,,,,,,,,2,39121104,전동기제어반,11,세트,,경기도 남양주시 다산1동 별내선 5공구 현장,2020-09-24 17:44:26
2020-09-24 16:21:05,20200917686,01,N,조달청 또는 나라장터 자체 공고건,취소,N,경기도 입찰공고 제2020-5190호,별내선 5공구 전기공사 관급자재(케이블트레이),경기도청 북부청사,경기도청 북부청사,전자입찰,제한(총액),홍세진,2020-09-24 18:00:00,공고서참조,,N,2020-09-18 09:00:00,2020-09-25 12:00:00,2020-09-25 13:00:00,,,,,,,,,,,,,,,N,,Y,복수예가,15,4,109894600,99904181,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200917686&bidseq=01&releaseYn=Y&taskClCd=1,경기도지사,케이블트레이,규격서 참조,4686,m,,,540,납품장소 하차도,공동수급불허,N,N,,없음,,1-3-2020-ZY00267-000051,87.945,2020-09-24 16:21:05,903397,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 고시금액 미만),,공고문 내 낙찰자 결정기준에 일부 불명확한 부분이 있어 취소함,,,,,,,,,,1,39131704,케이블트레이,4686,m,,별내선 5공구 현장,2020-09-24 16:21:05
2020-09-24 16:19:34,20200917616,01,N,조달청 또는 나라장터 자체 공고건,취소,N,경기도 입찰공고 제2020-5189호,별내선 5공구 전기공사 관급자재(조명제어장치),경기도청 북부청사,경기도청 북부청사,전자입찰,제한(총액),홍세진,2020-09-24 18:00:00,공고서참조,,N,2020-09-18 09:00:00,2020-09-25 12:00:00,2020-09-25 13:00:00,,,,,,,,,,,,,,,N,,Y,복수예가,15,4,41947840,38134400,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200917616&bidseq=01&releaseYn=Y&taskClCd=1,경기도지사,조명용제어장치,규격서 참조,1,식,,,540,현장설치도,공동수급불허,N,N,,없음,,1-3-2020-ZY00267-000050,87.945,2020-09-24 16:19:34,903396,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 고시금액 미만),,공고문 내 낙찰자 결정기준에 일부 불명확한 부분이 있어 취소함,,,,,,,,,,1,39121107,조명제어장치,1,식,,별내선 5공구 현장,2020-09-24 16:19:34
2020-09-24 15:26:51,20200925491,00,N,조달청 또는 나라장터 자체 공고건,일반,N,12201063500,북부소방재난본부 의정부소방서 합동청사 LED전광판 제작 설치,조달청 서울지방조달청,경기도 북부소방재난본부,전자시담,수의(총액)우선구매(조달우수제품),김연정,2020-10-07 18:00:00,공고서참조,,N,2020-10-08 10:00:00,2020-10-08 11:00:00,2020-10-08 12:00:00,,,,,,,,,,,,,,,Y,N,,단일예가,1,0,271612340,244778182,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200925491&bidseq=00&releaseYn=Y&taskClCd=1,대한민국정부서울지방조달청장,안내전광판,수요부서 규격(전광판 3식 및 운영시스템),1,식,269256000,,50,현장설치도,,,N,,,,,,2020-09-24 15:26:51,,N,수의(최저가),,,,,,,,,,,,1,55121903,전광판,1,식,269256000,경기도 의정부시 금오로23번길 22-40 북부소방재난본부 의정부소방서 합동청사,2020-09-24 15:26:51
2020-09-24 10:46:14,20200925696,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2020-832호,주요전염병검진 진단시약 구입,경기도,경기도 경기도동물위생시험소,전자입찰,제한(총액),이성열,2020-10-04 18:00:00,공고서참조,,N,2020-09-25 10:00:00,2020-10-05 10:00:00,2020-10-05 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200925696::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200925696::00::2::2,,,,,,20200925696-00_1600911888415_입찰공고문(주요전염병검진 진단시약 구입).hwp,20200925696-00_1600911888435_규격서.xlsx,,,,,,Y,N,,복수예가,15,4,111022800,100929818,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200925696&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,일반검사용시약,규격서 참조,1,식,,,60,과업내역에 따름,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2020-6410000-000088,84.245,2020-09-24 10:46:14,906387,,적격심사(추정가격 고시금액미만),,,,1,111022800,2020-09-24 10:46:38,-3,+3,,,2020-09-24 10:46:38,1,51320202,일반검사용시약,1,식,,경기도동물위생시험소 지정장소,2020-09-24 10:46:14
2020-09-23 20:27:55,20200925422,00,N,조달청 또는 나라장터 자체 공고건,일반,N,원예연구과-7336,미래첨단기술의 농업적응용 연구용 물품 구입,경기도 경기도농업기술원,경기도 경기도농업기술원,전자입찰,수의(총액)소액-견적입찰(2인 이상 견적 제출),곽동순,2020-09-27 18:00:00,공고서참조,,N,2020-09-24 10:00:00,2020-09-28 10:00:00,2020-09-28 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200925422::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200925422::00::1::2,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200925422::00::1::3,,,,,20200925422-00_1600860374036_공고문(안).hwp,20200925422-00_1600860374036_물품구입내역서(공고).xlsx,20200925422-00_1600860374036_심사결과서(공고).hwp,,,,,Y,N,,복수예가,15,4,29937900,27216272,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200925422&bidseq=00&releaseYn=Y&taskClCd=1,경기도농업기술원장,손소독제,"500ml, ㈜한국미라클피플사",1,식,,,30,납품장소 입고도,공동수급불허,N,N,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,,,1-3-2020-6410563-000037,88,2020-09-23 20:27:55,912175,,제한적최저가(낙찰하한율),,,,1,29937900,2020-09-28 14:12:32,-3,+3,,,2020-09-28 14:12:32,1,51270610,외용소독제,1,식,,원예연구과,2020-09-23 20:27:55
2020-09-22 19:02:10,20200923811,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도동물위생시험소-29277,축산물위생검사기관 도축검사 재료 구입,경기도 경기도동물위생시험소,경기도 경기도동물위생시험소,전자입찰,수의(총액)소액수의,전호준,2020-10-04 18:00:00,공고서참조,,N,2020-09-23 10:00:00,2020-10-05 10:00:00,2020-10-05 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200923811::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200923811::00::2::2,,,,,,20200923811-00_1600765274446_소액수의 견적제출 안내 공고문(축산물위생검사기관 도축검사 재료 구입).hwp,20200923811-00_1600765274446_산출내역서_기금2차(계약심사결과반영).xlsx,,,,,,N,N,,복수예가,15,4,55270170,50245609,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200923811&bidseq=00&releaseYn=Y&taskClCd=1,이계웅,물티슈,구매내역서 참고,1,pk 등 다양,,,60,수요기관희망장소입고도,공동수급불허,N,N,,,,,88,2020-09-22 19:02:10,,,제한적최저가(낙찰하한율),,,,1,55270170,2020-10-05 13:06:14,-3,+3,,,2020-10-05 13:06:14,1,14111701,미용화장지,1,pk 등 다양,,경기도동물위생시험소,2020-09-22 19:02:10
2020-09-22 14:48:42,20200923308,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2020-829호,2020년 직원 예방접종 백신(인플루엔자) 단가계약 구입,경기도,경기도,전자입찰,제한(단가),이현한,2020-09-27 18:00:00,공고서참조,,N,2020-09-23 10:00:00,2020-09-28 10:00:00,2020-09-28 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200923308::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200923308::00::2::2,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200923308::00::2::3,,,,,20200923308-00_1600753636094_입찰공고문(재공고).hwp,20200923308-00_1600753636114_사양서(인플루엔자 백신).hwp,20200923308-00_1600753636114_물품구매 특수조건(인플루엔자 백신).hwp,,,,,Y,,N,복수예가,15,4,72000000,65454545,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200923308&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,백신,사양서 참조,4000,도즈,,2020-12-18 00:00:00,,과업내역에 따름,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2020-6410000-000085,84.245,2020-09-22 14:48:42,904259,,적격심사(추정가격 고시금액미만),,,,1,18000,2020-09-22 14:49:21,-3,+3,,,2020-09-22 14:49:21,1,51310301,백신,4000,도즈,,경기도청(수원) 및 북부청(의정부) 의무실,2020-09-22 14:48:42
2020-09-22 13:29:37,20200923099,00,N,조달청 또는 나라장터 자체 공고건,일반,N,127-83-00195,도축축산물 검사재료 구입,경기도 경기도북부동물위생시험소,경기도 경기도북부동물위생시험소,전자입찰,수의(총액)소액수의,심재한,2020-09-28 18:00:00,공고서참조,,N,2020-09-23 10:00:00,2020-09-29 10:00:00,2020-09-29 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200923099::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200923099::00::2::2,,,,,,20200923099-00_1600748866915_공고문(도축축산물검사재료구입).hwp,20200923099-00_1600748866935_물품구입내역.xlsx,,,,,,N,N,,복수예가,15,4,43317100,39379181,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200923099&bidseq=00&releaseYn=Y&taskClCd=1,박경애,기타의진단용약,믈픔내역참조,1,식,,,30,수요기관희망장소입고도,공동수급불허,N,N,,,,1-3-2020-6412103-000007,88,2020-09-22 13:29:37,,,제한적최저가(낙찰하한율),,,,1,43317100,2020-09-29 11:00:23,-3,+3,,,2020-09-29 11:00:23,1,51320209,기타진단용약,1,식,,경기도북부동물위생시험소,2020-09-22 13:29:37
2020-09-21 18:53:28,20200922352,00,N,조달청 또는 나라장터 자체 공고건,일반,N,123-83-00169,주요전염병검진 AI 소모품 구입(소액수의 견적제출 안내공고),경기도 경기도동물위생시험소,경기도 경기도동물위생시험소,전자입찰,수의(총액)소액수의,전호준,2020-09-28 18:00:00,공고서참조,,N,2020-09-22 10:00:00,2020-09-29 10:00:00,2020-09-29 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200922352::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20200922352::00::2::2,,,,,,20200922352-00_1600681923794_소액수의 견적제출 안내 공고문(주요전염병검진 AI 소모품 구입).hwp,20200922352-00_1600681923794_2020년 주요전염병검진 AI 소모품 산출내역서.xlsx,,,,,,N,N,,복수예가,15,4,75066240,68242036,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200922352&bidseq=00&releaseYn=Y&taskClCd=1,이계웅,마이크로피펫제작기,구매내역서 참고,2,ea,,,60,수요기관희망장소입고도,공동수급불허,N,N,,,,,88,2020-09-21 18:53:28,,,제한적최저가(낙찰하한율),,,,1,75066240,2020-09-29 11:12:16,-3,+3,,,2020-09-29 11:12:16,1,23151610,마이크로피펫제작기,2,ea,,경기도동물위생시험소,2020-09-21 18:53:28
2020-09-21 13:28:03,20200917924,00,Y,조달청 또는 나라장터 자체 공고건,일반,N,22206067301,국지도 23호선 성은리 선형개량공사 PC옹벽 구매,조달청 인천지방조달청,경기도 경기도건설본부,전자시담,수의(총액)특허제품,김종선,2020-09-22 18:00:00,공고서참조,,N,2020-09-23 10:00:00,2020-09-23 11:00:00,2020-09-23 12:00:00,,,,,,,,,,,,,,,Y,N,,단일예가,1,0,1037209960,935600000,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200917924&bidseq=00&releaseYn=Y&taskClCd=1,대한민국정부인천지방조달청장,프리캐스트콘크리트옹벽,내진성능이 강화된 조립식 PC구조물 및 그 시공방법(특허 제10-1881051호),1,식,1029160000,2020-12-31 00:00:00,0,현장설치도,,,N,,,,,,2020-09-21 13:28:03,891463,N,수의(최저가),,,,,,,,,,,,1,30131591,프리캐스트콘크리트옹벽,1,식,1029160000,국지도 23호선 안성시 성은리 일원,2020-09-21 13:28:03
2020-09-21 10:11:37,20200917573,01,N,조달청 또는 나라장터 자체 공고건,취소,N,경기도 입찰공고 제2020-5188호,별내선 5공구 전기공사 관급자재(수배전반),경기도청 북부청사,경기도청 북부청사,전자입찰,제한(총액),홍세진,2020-09-24 18:00:00,공고서참조,,N,2020-09-18 09:00:00,2020-09-25 12:00:00,2020-09-25 13:00:00,,,,,,,,,,,,,,,N,,Y,복수예가,15,4,930910880,846282618,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200917573&bidseq=01&releaseYn=Y&taskClCd=1,경기도지사,폐쇄형배전반,규격서 참조,36,면,,,540,현장설치도,공동수급불허,,N,,없음,,1-3-2020-ZY00267-000047,87.945,2020-09-21 10:11:37,903390,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 10억미만 고시금액 이상),,공고 내용 중 계약이행능력심사 기준에 불명확한 내용이 있어 취소함. 취소 후 해당품목에 대하여 새 입찰공고 예정.,,,,,,,,,,1,39121103,배전반,36,면,,별내선 5공구 현장,2020-09-21 10:11:37
2020-09-21 10:11:37,20200917573,01,N,조달청 또는 나라장터 자체 공고건,취소,N,경기도 입찰공고 제2020-5188호,별내선 5공구 전기공사 관급자재(수배전반),경기도청 북부청사,경기도청 북부청사,전자입찰,제한(총액),홍세진,2020-09-24 18:00:00,공고서참조,,N,2020-09-18 09:00:00,2020-09-25 12:00:00,2020-09-25 13:00:00,,,,,,,,,,,,,,,N,,Y,복수예가,15,4,930910880,846282618,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20200917573&bidseq=01&releaseYn=Y&taskClCd=1,경기도지사,폐쇄형배전반,규격서 참조,36,면,,,540,현장설치도,공동수급불허,,N,,없음,,1-3-2020-ZY00267-000047,87.945,2020-09-21 10:11:37,903390,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 10억미만 고시금액 이상),,공고 내용 중 계약이행능력심사 기준에 불명확한 내용이 있어 취소함. 취소 후 해당품목에 대하여 새 입찰공고 예정.,,,,,,,,,,2,39121104,전동기제어반,11,세트,,별내선 5공구 현장,2020-09-21 10:11:37
